,close,high,low,open,volume
2017. 11. 10.,1.87,2.09,1.83,2.05,"1,861,230"
2017. 11. 09.,2.03,2.11,1.92,1.95,"2,044,140"
2017. 11. 08.,1.95,2.02,1.85,1.87,"1,957,250"
2017. 11. 07.,1.87,1.91,1.82,1.85,"1,025,090"
2017. 11. 06.,1.85,1.91,1.81,1.88,"1,586,090"
2017. 11. 05.,1.86,1.96,1.84,1.93,"2,012,750"
2017. 11. 04.,1.93,2.00,1.88,1.94,"1,567,020"
2017. 11. 03.,1.93,1.96,1.78,1.78,"1,324,870"
2017. 11. 02.,1.78,1.92,1.77,1.91,"1,379,960"
2017. 11. 01.,1.93,2.00,1.87,1.98,"1,171,980"
2017. 10. 31.,2.00,2.07,1.94,1.99,"990,337"
2017. 10. 30.,1.99,2.03,1.95,1.96,"1,090,470"
2017. 10. 29.,1.96,2.10,1.88,1.90,"1,154,460"
2017. 10. 28.,1.91,1.94,1.86,1.92,"1,137,270"
2017. 10. 27.,1.92,1.97,1.86,1.92,"1,320,880"
2017. 10. 26.,1.94,2.01,1.90,1.99,"2,022,500"
2017. 10. 25.,1.99,2.03,1.93,1.98,"1,485,030"
2017. 10. 24.,1.97,2.15,1.82,1.87,"1,901,180"
2017. 10. 23.,1.88,2.02,1.82,1.97,"1,459,900"
2017. 10. 22.,1.99,2.05,1.93,2.04,"1,271,590"
2017. 10. 21.,2.02,2.10,1.85,2.05,"1,005,330"
2017. 10. 20.,2.05,2.18,2.03,2.10,"1,148,670"
2017. 10. 19.,2.10,2.16,2.08,2.13,"1,496,620"
2017. 10. 18.,2.14,2.19,2.00,2.19,"1,583,160"
2017. 10. 17.,2.19,2.35,2.17,2.33,"2,294,300"
2017. 10. 16.,2.33,2.42,2.28,2.32,"892,768"
2017. 10. 15.,2.34,2.42,2.21,2.40,"823,784"
2017. 10. 14.,2.39,2.47,2.38,2.42,"681,128"
2017. 10. 13.,2.42,2.52,2.11,2.21,"1,328,750"
2017. 10. 12.,2.20,2.25,2.17,2.19,"760,881"
2017. 10. 11.,2.20,2.22,2.17,2.19,"776,844"
2017. 10. 10.,2.17,2.27,2.17,2.20,"696,724"
2017. 10. 09.,2.20,2.30,2.07,2.26,"2,280,330"
2017. 10. 08.,2.26,2.33,2.26,2.31,"1,787,620"
2017. 10. 07.,2.32,2.33,2.25,2.28,"1,224,100"
2017. 10. 06.,2.28,2.37,2.17,2.18,"1,260,730"
2017. 10. 05.,2.18,2.21,2.13,2.21,"703,998"
2017. 10. 04.,2.21,2.21,2.15,2.17,"571,837"
2017. 10. 03.,2.16,2.24,2.07,2.22,"1,593,020"
2017. 10. 02.,2.21,2.34,2.20,2.31,"1,153,440"
